degree,travel_time
0.0,0.0
2.0,27.797320352983313
4.0,55.586173372908426
6.000000000000001,83.38349372589174
8.0,111.11053268518322
10.0,138.81841989684742
12.000000000000002,166.48868781965902
14.0,194.1115524706029
16.0,221.70822309239028
18.0,249.22745278785789
20.0,276.65033710050324
22.0,303.98436870992276
24.000000000000004,331.2577013053324
26.0,358.4064174173264
28.0,385.46577884885755
29.999999999999996,412.3332126481543
32.0,439.13126772157784
34.0,465.7994931481849
36.0,492.32159735340747
38.0,518.7290514756996
40.0,544.9234222076192
42.0,570.8838528377598
44.0,596.8081311485407
46.0,622.4964499140433
48.00000000000001,648.0533108170347
50.0,673.3362491238049
52.0,698.3863391634729
54.0,723.2650720002341
56.0,747.9566332933304
58.00000000000001,772.4142935696142
59.99999999999999,796.5669735614183
62.0,820.5205870187089
64.0,844.3162826566946
66.0,867.7684419139003
68.0,890.9522888241148
70.0,913.8146654930597
72.0,936.469361973485
74.0,958.8080712539668
76.0,980.8573589516004
78.0,1002.6824663889887
80.0,1024.1134213470039
82.0,1045.2035065996156
84.0,1066.1840300531437
86.0,1086.638874523017
88.0,1106.7411636621193
90.0,1126.7070128508506
92.0,1146.0830836736804
94.0,1165.2461675609886
96.00000000000001,1184.0982033539954
98.0,1202.4435218560918
100.0,1220.5765253987313
102.0,1238.2268947094683
104.0,1255.593559561421
106.0,1272.6228648660235
108.0,1289.0795930974
110.0,1305.2925831118107
112.0,1321.0388310050337
114.00000000000001,1336.2401181779117
116.00000000000001,1351.2609311010542
118.00000000000001,1365.843766263318
119.99999999999999,1380.0655490323868
122.0,1393.8124408614435
124.0,1407.0213190718748
126.0,1419.889393586872
128.0,1432.3693629361076
130.0,1444.3522440784566
132.0,1455.8899026003814
134.0,1466.9965082212368
136.0,1477.6672452308387
138.0,1487.8182524496685
140.0,1497.7433112492574
142.0,1506.927943640515
144.0,1515.9367384003149
146.0,1524.2033743608436
148.0,1532.2923561051243
150.0,1539.628180753489
152.0,1546.8548573060343
154.0,1553.2464947281935
156.0,1559.5361049907244
158.0,1565.001594146041
160.0,1570.3898048658791
162.0,1574.9364755114223
164.0,1579.4646835114152
166.0,1583.0944355799197
168.0,1586.6959239920434
170.0,1589.5783752846232
172.0,1591.3350306193713
174.0,1591.8953120522913
176.0,1592.3504270643948
178.0,1592.6732330955026
180.0,1592.7499999999839
182.0,1592.6732330955026
184.0,1592.3504245365789
186.0,1591.895316291427
188.0,1591.3350341043315
190.0,1589.57837593007
192.00000000000003,1586.6959314684118
194.0,1583.094432974676
196.0,1579.4646771485493
198.0,1574.9364723399287
200.0,1570.3898035147454
202.0,1565.0015935896156
204.0,1559.5361039461031
206.0,1553.2464950572844
208.0,1546.8548667037535
210.00000000000003,1539.62818223261
212.0,1532.2923737331002
214.0,1524.2033735530433
216.0,1515.936740844504
218.0,1506.927945741404
220.0,1497.7433100128349
222.0,1487.8182506229193
224.0,1477.667244492429
226.0,1466.9965083730879
228.00000000000003,1455.8898936582787
230.0,1444.3522391002734
232.00000000000003,1432.3693631497545
234.0,1419.8894009430148
236.00000000000003,1407.0213167016263
238.0,1393.8124338287923
239.99999999999997,1380.0655485026014
242.0,1365.8437574270336
244.0,1351.2609290571665
246.00000000000003,1336.2400987143455
248.0,1321.0388286590282
250.00000000000003,1305.2925989909843
252.0,1289.079574107821
254.00000000000003,1272.6228648627866
256.0,1255.5935569407495
258.0,1238.2268814168676
260.0,1220.5764696654217
262.0,1202.4435200858366
264.0,1184.0982032734416
266.0,1165.2461727918842
268.0,1146.0830889045762
270.0,1126.7070157198752
272.0,1106.7411577374817
274.0,1086.6388738967494
276.0,1066.1840262821436
278.0,1045.203501487724
280.0,1024.1134219085375
282.0,1002.6824652599656
284.0,980.8573495233803
286.0,958.8080702471992
288.0,936.4693609667177
290.0,913.8146697861807
292.0,890.9522916714475
294.0,867.7684398524115
296.0,844.316286803952
298.0,820.520587018709
300.0,796.5669735614183
302.0,772.414290675705
304.0,747.9566334417125
306.0,723.2650718996584
308.0,698.3863402948238
310.0,673.3362491238051
312.0,648.0533088973318
314.0,622.4964509954902
316.0,596.8081311485411
318.0,570.8838538790757
320.0,544.9234097191625
322.0,518.7290514756995
324.0,492.3215973534077
326.0,465.79949178538425
328.0,439.13126772157807
330.0,412.33321248404434
332.0,385.46577884885755
334.0,358.40641741732674
336.0,331.25770130533226
338.0,303.98436790486
340.0,276.65033629544007
342.0,249.22745318480082
344.0,221.70822309525659
346.0,194.1115528501427
348.0,166.48868810086313
350.0,138.81841995359025
352.0,111.11053255595155
354.0,83.3834937258917
356.0,55.586173372908696
358.0,27.797320352983196
