degree,travel_time
0.0,0.0
2.0,38.34113026049591
4.0,67.67596700432225
6.000000000000001,95.15719262166549
8.0,122.6384182390088
10.0,150.05970654759142
12.000000000000002,177.44502569831803
14.0,204.77328780381276
16.0,230.59639473215825
18.0,255.4642588436402
20.0,277.30900279739865
22.0,298.84664606442317
24.000000000000004,319.4213698626162
26.0,337.51195653819644
28.0,355.46131379704343
29.999999999999996,373.23003187800845
32.0,390.88823298910745
34.0,408.3924304285308
36.0,425.7204751998986
38.0,442.6120046854597
40.0,459.1818777487003
42.0,475.55452925921054
44.0,491.7193317451745
46.0,507.6362007416952
48.00000000000001,523.3449309966774
50.0,538.7421826195474
52.0,553.7434574329607
54.0,568.4014282233394
56.0,582.8749101826148
58.00000000000001,597.0131058023733
59.99999999999999,610.7585877395866
62.0,624.2444939806588
64.0,637.476241427464
66.0,650.4217315250836
68.0,663.106243777269
70.0,675.4897869501614
72.0,687.6552134663607
74.0,699.4503034110169
76.0,710.9467229410973
78.0,722.1743690619364
80.0,733.1332297160972
82.0,743.8078773233593
84.0,754.2206707585555
86.0,764.2473290260083
88.0,773.9352002683414
90.0,783.2303697856429
92.0,792.4863548153899
94.0,801.6934204492061
96.00000000000001,810.7583734677905
98.0,819.7041954235049
100.0,828.6001623898292
102.0,837.4961293561529
104.0,846.3920963224767
106.0,855.2880632888006
108.0,864.1840302551245
110.0,873.0799972214481
112.0,881.9759641877722
114.00000000000001,890.8719311540963
116.00000000000001,899.7678981204201
118.00000000000001,908.6638650867437
119.99999999999999,917.5598320530681
122.0,926.4557990193917
124.0,935.3517659857157
126.0,944.2477329520393
128.0,953.1436999183633
130.0,962.0396668846874
132.0,970.9356338510112
134.0,979.831600817335
136.0,988.727567783659
138.0,997.6235347499826
140.0,1006.5195017163069
142.0,1015.4154686826304
144.0,1024.311435648954
146.0,1033.207402615278
148.0,1042.1033695816025
150.0,1050.9993365479263
152.0,1059.8953035142504
154.0,1068.7912704805738
156.0,1077.6872374468978
158.0,1086.583204413222
160.0,1095.4791713795462
162.0,1104.3751383458698
164.0,1113.2711053121932
166.0,1122.1670722785177
168.0,1131.0630392448415
170.0,1139.9590062111658
172.0,1148.8549731774895
174.0,1157.7509401438124
176.0,1166.6469071101367
178.0,1175.5428740764605
180.0,1184.438841042784
182.0,1175.5428740764607
184.0,1166.6469071101365
186.0,1157.7509401438126
188.0,1148.8549731774897
190.0,1139.9590062111656
192.00000000000003,1131.0630392448415
194.0,1122.1670722785177
196.0,1113.2711053121936
198.0,1104.3751383458698
200.0,1095.4791713795457
202.0,1086.583204413222
204.0,1077.6872374468978
206.0,1068.7912704805744
208.0,1059.8953035142506
210.00000000000003,1050.999336547926
212.0,1042.103369581603
214.0,1033.2074026152786
216.0,1024.3114356489546
218.0,1015.4154686826311
220.0,1006.5195017163071
222.0,997.6235347499829
224.0,988.7275677836591
226.0,979.831600817335
228.00000000000003,970.9356338510111
230.0,962.0396668846876
232.00000000000003,953.1436999183636
234.0,944.2477329520395
236.00000000000003,935.3517659857157
238.0,926.4557990193919
239.99999999999997,917.5598320530682
242.0,908.6638650867441
244.0,899.7678981204201
246.00000000000003,890.8719311540965
248.0,881.9759641877725
250.00000000000003,873.0799972214485
252.0,864.1840302551242
254.00000000000003,855.2880632888006
256.0,846.3920963224768
258.0,837.4961293561528
260.0,828.6001623898289
262.0,819.7041954235049
264.0,810.7583734677908
266.0,801.695706948247
268.0,792.488730557902
270.0,783.2303697856432
272.0,773.9352002683418
274.0,764.2473290260082
276.0,754.2206707585555
278.0,743.8078773233594
280.0,733.133229716097
282.0,722.1743690619365
284.0,710.946722941097
286.0,699.4503034110166
288.0,687.6552134663605
290.0,675.4897869501615
292.0,663.106243777269
294.0,650.4217315250838
296.0,637.4762414274635
298.0,624.2444939806592
300.0,610.7585877395866
302.0,597.0131058023733
304.0,582.8749101826146
306.0,568.4014282233395
308.0,553.7434574329604
310.0,538.7421826195475
312.0,523.3449309966776
314.0,507.63620074169495
316.0,491.71933174517466
318.0,475.55452925921054
320.0,459.1818777487004
322.0,442.61200468545957
324.0,425.72047519989894
326.0,408.39243042853053
328.0,390.8882329891076
330.0,373.23003187800873
332.0,355.4613137970434
334.0,337.5119565381969
336.0,319.4213698626161
338.0,298.8466460644236
340.0,277.3090027973986
342.0,255.4642588436404
344.0,230.59639473215805
346.0,204.77328780381285
348.0,177.44502569831843
350.0,150.0597065475915
352.0,122.63841823900911
354.0,95.15719262166539
356.0,67.67596700432256
358.0,38.341130260495746
