220	8.33645619	4.53937911
221	8.34010728	4.54111964
222	8.34375838	4.54286016
223	8.34740947	4.54460068
224	8.35106057	4.5463412
225	8.35471166	4.54808172
226	8.35836276	4.54982225
227	8.36201385	4.55156277
228	8.36566495	4.55330329
229	8.36931604	4.55504381
230	8.37296714	4.55678434
231	8.37661824	4.55852486
232	8.38026933	4.56026538
233	8.38392043	4.5620059
234	8.38757152	4.56374642
235	8.39122262	4.56548695
236	8.39487371	4.56722747
237	8.39852481	4.56896799
238	8.4021759	4.57070851
239	8.405827	4.57244903
240	8.40947809	4.57418956
241	8.41312919	4.57593008
242	8.41678028	4.5776706
243	8.42043138	4.57941112
244	8.42408247	4.58115165
245	8.42773357	4.58289217
246	8.43138467	4.58463269
247	8.43503576	4.58637321
248	8.43868686	4.58811373
249	8.44233795	4.58985426
250	8.44598905	4.59159478
251	8.44964014	4.5933353
252	8.45329124	4.59507582
253	8.45694233	4.59681634
254	8.46059343	4.59855687
255	8.46424452	4.60029739
256	8.46789562	4.60203791
257	8.47154671	4.60377843
258	8.47519781	4.60551896
259	8.4788489	4.60725948
260	8.4825	4.609
261	8.48615	4.61074
262	8.4898	4.61248
263	8.49345	4.61422
264	8.4971	4.61596
265	8.50075	4.6177
266	8.5044	4.61944
267	8.50805	4.62118
268	8.5117	4.62292
269	8.51535	4.62466
270	8.519	4.6264
271	8.52265	4.62814
272	8.5263	4.62988
273	8.52995	4.63162
274	8.5336	4.63336
275	8.53725	4.6351
276	8.5409	4.63684
277	8.54455	4.63858
278	8.5482	4.64032
279	8.55185	4.64206
280	8.5555	4.6438
281	8.55915	4.64554
282	8.5628	4.64728
283	8.56645	4.64902
284	8.5701	4.65076
285	8.57375	4.6525
286	8.5774	4.65424
287	8.58105	4.65598
288	8.5847	4.65772
289	8.58835	4.65946
290	8.592	4.6612
291	8.59565	4.66294
292	8.5993	4.66468
293	8.60295	4.66642
294	8.6066	4.66816
295	8.61025	4.6699
296	8.6139	4.67164
297	8.61755	4.67338
298	8.6212	4.67512
299	8.62485	4.67686
300	8.6285	4.6786
301	8.63215	4.68034
302	8.6358	4.68208
303	8.63945	4.68382
304	8.6431	4.68556
305	8.64675	4.6873
306	8.6504	4.68904
307	8.65405	4.69078
308	8.6577	4.69252
309	8.66135	4.69426
310	8.665	4.696
311	8.66865	4.69774
312	8.6723	4.69948
313	8.67595	4.70122
314	8.6796	4.70296
315	8.68325	4.7047
316	8.6869	4.70644
317	8.69055	4.70818
318	8.6942	4.70992
319	8.69785	4.71166
320	8.7015	4.7134
321	8.70515	4.71514
322	8.7088	4.71688
323	8.71245	4.71862
324	8.7161	4.72036
325	8.71975	4.7221
326	8.7234	4.72384
327	8.72705	4.72558
328	8.7307	4.72732
329	8.73435	4.72906
330	8.738	4.7308
331	8.74165	4.73254
332	8.7453	4.73428
333	8.74895	4.73602
334	8.7526	4.73776
335	8.75625	4.7395
336	8.7599	4.74124
337	8.76355	4.74298
338	8.7672	4.74472
339	8.77085	4.74646
340	8.7745	4.7482
341	8.77815	4.74994
342	8.7818	4.75168
343	8.78545	4.75342
344	8.7891	4.75516
345	8.79275	4.7569
346	8.7964	4.75864
347	8.80005	4.76038
348	8.8037	4.76212
349	8.80735	4.76386
350	8.811	4.7656
351	8.81465	4.76734
352	8.8183	4.76908
353	8.82195	4.77082
354	8.8256	4.77256
355	8.82925	4.7743
356	8.8329	4.77604
357	8.83655	4.77778
358	8.8402	4.77952
359	8.84385	4.78126
360	8.8475	4.783
361	8.85115	4.78474
362	8.8548	4.78648
363	8.85845	4.78822
364	8.8621	4.78996
365	8.86575	4.7917
366	8.8694	4.79344
367	8.87305	4.79518
368	8.8767	4.79692
369	8.88035	4.79866
370	8.884	4.8004
371	8.88765	4.80214
372	8.8913	4.80388
373	8.89495	4.80562
374	8.8986	4.80736
375	8.90225	4.8091
376	8.9059	4.81084
377	8.90955	4.81258
378	8.9132	4.81432
379	8.91685	4.81606
380	8.9205	4.8178
381	8.92415	4.81954
382	8.9278	4.82128
383	8.93145	4.82302
384	8.9351	4.82476
385	8.93875	4.8265
386	8.9424	4.82824
387	8.94605	4.82998
388	8.9497	4.83172
389	8.95335	4.83346
390	8.957	4.8352
391	8.96065	4.83694
392	8.9643	4.83868
393	8.96795	4.84042
394	8.9716	4.84216
395	8.97525	4.8439
396	8.9789	4.84564
397	8.98255	4.84738
398	8.9862	4.84912
399	8.98985	4.85086
400	8.9935	4.8526
401	8.99715	4.85434
402	9.0008	4.85608
403	9.00445	4.85782
404	9.0081	4.85956
405	9.01175	4.8613
406	9.0154	4.86304
407	9.01905	4.86478
408	9.0227	4.86652
409	9.02635	4.86826
410	9.03	4.87
411	9.36331059	5.07208883
412	9.3666716	5.07420946
413	9.37003261	5.0763301
414	9.37339362	5.07845074
415	9.37675463	5.08057137
416	9.38011563	5.08269201
417	9.38347664	5.08481264
418	9.38683765	5.08693328
419	9.39019866	5.08905392
420	9.39355967	5.09117455
421	9.39692068	5.09329519
422	9.40028168	5.09541582
423	9.40364269	5.09753646
424	9.4070037	5.0996571
425	9.41036471	5.10177773
426	9.41372572	5.10389837
427	9.41708673	5.10601901
428	9.42044773	5.10813964
429	9.42380874	5.11026028
430	9.42716975	5.11238091
431	9.43053076	5.11450155
432	9.43389177	5.11662219
433	9.43725278	5.11874282
434	9.44061378	5.12086346
435	9.44397479	5.1229841
436	9.4473358	5.12510473
437	9.45069681	5.12722537
438	9.45405782	5.129346
439	9.45741883	5.13146664
440	9.46077983	5.13358728
441	9.46414084	5.13570791
442	9.46750185	5.13782855
443	9.47086286	5.13994918
444	9.47422387	5.14206982
445	9.47758488	5.14419046
446	9.48094588	5.14631109
447	9.48430689	5.14843173
448	9.4876679	5.15055237
449	9.49102891	5.152673
450	9.49438992	5.15479364
451	9.49775093	5.15691427
452	9.50111193	5.15903491
453	9.50447294	5.16115555
454	9.50783395	5.16327618
455	9.51119496	5.16539682
456	9.51455597	5.16751746
457	9.51791698	5.16963809
458	9.52127798	5.17175873
459	9.52463899	5.17387936
460	9.528	5.176
461	9.53136	5.17812
462	9.53472	5.18024
463	9.53808	5.18236
464	9.54144	5.18448
465	9.5448	5.1866
466	9.54816	5.18872
467	9.55152	5.19084
468	9.55488	5.19296
469	9.55824	5.19508
470	9.5616	5.1972
471	9.56496	5.19932
472	9.56832	5.20144
473	9.57168	5.20356
474	9.57504	5.20568
475	9.5784	5.2078
476	9.58176	5.20992
477	9.58512	5.21204
478	9.58848	5.21416
479	9.59184	5.21628
480	9.5952	5.2184
481	9.59856	5.22052
482	9.60192	5.22264
483	9.60528	5.22476
484	9.60864	5.22688
485	9.612	5.229
486	9.61536	5.23112
487	9.61872	5.23324
488	9.62208	5.23536
489	9.62544	5.23748
490	9.6288	5.2396
491	9.63216	5.24172
492	9.63552	5.24384
493	9.63888	5.24596
494	9.64224	5.24808
495	9.6456	5.2502
496	9.64896	5.25232
497	9.65232	5.25444
498	9.65568	5.25656
499	9.65904	5.25868
500	9.6624	5.2608
501	9.66576	5.26292
502	9.66912	5.26504
503	9.67248	5.26716
504	9.67584	5.26928
505	9.6792	5.2714
506	9.68256	5.27352
507	9.68592	5.27564
508	9.68928	5.27776
509	9.69264	5.27988
510	9.696	5.282
511	9.69936	5.28412
512	9.70272	5.28624
513	9.70608	5.28836
514	9.70944	5.29048
515	9.7128	5.2926
516	9.71616	5.29472
517	9.71952	5.29684
518	9.72288	5.29896
519	9.72624	5.30108
520	9.7296	5.3032
521	9.73296	5.30532
522	9.73632	5.30744
523	9.73968	5.30956
524	9.74304	5.31168
525	9.7464	5.3138
526	9.74976	5.31592
527	9.75312	5.31804
528	9.75648	5.32016
529	9.75984	5.32228
530	9.7632	5.3244
531	9.76656	5.32652
532	9.76992	5.32864
533	9.77328	5.33076
534	9.77664	5.33288
535	9.78	5.335
536	9.78336	5.33712
537	9.78672	5.33924
538	9.79008	5.34136
539	9.79344	5.34348
540	9.7968	5.3456
541	9.80016	5.34772
542	9.80352	5.34984
543	9.80688	5.35196
544	9.81024	5.35408
545	9.8136	5.3562
546	9.81696	5.35832
547	9.82032	5.36044
548	9.82368	5.36256
549	9.82704	5.36468
550	9.8304	5.3668
551	9.83376	5.36892
552	9.83712	5.37104
553	9.84048	5.37316
554	9.84384	5.37528
555	9.8472	5.3774
556	9.85056	5.37952
557	9.85392	5.38164
558	9.85728	5.38376
559	9.86064	5.38588
560	9.864	5.388
561	9.86736	5.39012
562	9.87072	5.39224
563	9.87408	5.39436
564	9.87744	5.39648
565	9.8808	5.3986
566	9.88416	5.40072
567	9.88752	5.40284
568	9.89088	5.40496
569	9.89424	5.40708
570	9.8976	5.4092
571	9.90096	5.41132
572	9.90432	5.41344
573	9.90768	5.41556
574	9.91104	5.41768
575	9.9144	5.4198
576	9.91776	5.42192
577	9.92112	5.42404
578	9.92448	5.42616
579	9.92784	5.42828
580	9.9312	5.4304
581	9.93456	5.43252
582	9.93792	5.43464
583	9.94128	5.43676
584	9.94464	5.43888
585	9.948	5.441
586	9.95136	5.44312
587	9.95472	5.44524
588	9.95808	5.44736
589	9.96144	5.44948
590	9.9648	5.4516
591	9.96816	5.45372
592	9.97152	5.45584
593	9.97488	5.45796
594	9.97824	5.46008
595	9.9816	5.4622
596	9.98496	5.46432
597	9.98832	5.46644
598	9.99168	5.46856
599	9.99504	5.47068
600	9.9984	5.4728
601	10.00176	5.47492
602	10.00512	5.47704
603	10.00848	5.47916
604	10.01184	5.48128
605	10.0152	5.4834
606	10.01856	5.48552
607	10.02192	5.48764
608	10.02528	5.48976
609	10.02864	5.49188
610	10.032	5.494
611	10.03536	5.49612
612	10.03872	5.49824
613	10.04208	5.50036
614	10.04544	5.50248
615	10.0488	5.5046
616	10.05216	5.50672
617	10.05552	5.50884
618	10.05888	5.51096
619	10.06224	5.51308
620	10.0656	5.5152
621	10.06896	5.51732
622	10.07232	5.51944
623	10.07568	5.52156
624	10.07904	5.52368
625	10.0824	5.5258
626	10.08576	5.52792
627	10.08912	5.53004
628	10.09248	5.53216
629	10.09584	5.53428
630	10.0992	5.5364
631	10.10256	5.53852
632	10.10592	5.54064
633	10.10928	5.54276
634	10.11264	5.54488
635	10.116	5.547
636	10.11936	5.54912
637	10.12272	5.55124
638	10.12608	5.55336
639	10.12944	5.55548
640	10.1328	5.5576
641	10.13616	5.55972
642	10.13952	5.56184
643	10.14288	5.56396
644	10.14624	5.56608
645	10.1496	5.5682
646	10.15296	5.57032
647	10.15632	5.57244
648	10.15968	5.57456
649	10.16304	5.57668
650	10.1664	5.5788
651	10.16976	5.58092
652	10.17312	5.58304
653	10.17648	5.58516
654	10.17984	5.58728
655	10.1832	5.5894
656	10.18656	5.59152
657	10.18992	5.59364
658	10.19328	5.59576
659	10.19664	5.59788
660	10.2	5.6
661	10.7926189	5.95255586
662	10.7952777	5.95515064
663	10.7979365	5.95774541
664	10.8005953	5.96034019
665	10.8032541	5.96293497
666	10.8059129	5.96552975
667	10.8085717	5.96812453
668	10.8112305	5.97071931
669	10.8138893	5.97331408
670	10.8165481	5.97590886
671	10.8192069	5.97850364
672	10.8218657	5.98109842
673	10.8245245	5.9836932
674	10.8271833	5.98628798
675	10.8298421	5.98888275
676	10.8325009	5.99147753
677	10.8351597	5.99407231
678	10.8378185	5.99666709
679	10.8404773	5.99926187
680	10.8431361	6.00185665
681	10.8457949	6.00445143
682	10.8484537	6.0070462
683	10.8511125	6.00964098
684	10.8537713	6.01223576
685	10.8564301	6.01483054
686	10.8590889	6.01742532
687	10.8617477	6.0200201
688	10.8644065	6.02261487
689	10.8670652	6.02520965
690	10.869724	6.02780443
691	10.8723828	6.03039921
692	10.8750416	6.03299399
693	10.8777004	6.03558877
694	10.8803592	6.03818355
695	10.883018	6.04077832
696	10.8856768	6.0433731
697	10.8883356	6.04596788
698	10.8909944	6.04856266
699	10.8936532	6.05115744
700	10.896312	6.05375222
701	10.8989708	6.05634699
702	10.9016296	6.05894177
703	10.9042884	6.06153655
704	10.9069472	6.06413133
705	10.909606	6.06672611
706	10.9122648	6.06932089
707	10.9149236	6.07191566
708	10.9175824	6.07451044
709	10.9202412	6.07710522
710	10.9229	6.0797
711	10.925558	6.082296
712	10.928216	6.084892
713	10.930874	6.087488
714	10.933532	6.090084
715	10.93619	6.09268
716	10.938848	6.095276
717	10.941506	6.097872
718	10.944164	6.100468
719	10.946822	6.103064
720	10.94948	6.10566
721	10.952138	6.108256
722	10.954796	6.110852
723	10.957454	6.113448
724	10.960112	6.116044
725	10.96277	6.11864
726	10.965428	6.121236
727	10.968086	6.123832
728	10.970744	6.126428
729	10.973402	6.129024
730	10.97606	6.13162
731	10.978718	6.134216
732	10.981376	6.136812
733	10.984034	6.139408
734	10.986692	6.142004
735	10.98935	6.1446
736	10.992008	6.147196
737	10.994666	6.149792
738	10.997324	6.152388
739	10.999982	6.154984
740	11.00264	6.15758
741	11.005298	6.160176
742	11.007956	6.162772
743	11.010614	6.165368
744	11.013272	6.167964
745	11.01593	6.17056
746	11.018588	6.173156
747	11.021246	6.175752
748	11.023904	6.178348
749	11.026562	6.180944
750	11.02922	6.18354
751	11.031878	6.186136
752	11.034536	6.188732
753	11.037194	6.191328
754	11.039852	6.193924
755	11.04251	6.19652
756	11.045168	6.199116
757	11.047826	6.201712
758	11.050484	6.204308
759	11.053142	6.206904
760	11.0558	6.2095
761	11.0575818	6.21026566
762	11.0593636	6.21103131
763	11.0611455	6.21179697
764	11.0629273	6.21256263
765	11.0647091	6.21332828
766	11.0664909	6.21409394
767	11.0682727	6.2148596
768	11.0700545	6.21562525
769	11.0718364	6.21639091
770	11.0736182	6.21715657
771	11.0754	6.21792222
772	11.0771818	6.21868788
773	11.0789636	6.21945354
774	11.0807455	6.22021919
775	11.0825273	6.22098485
776	11.0843091	6.22175051
777	11.0860909	6.22251616
778	11.0878727	6.22328182
779	11.0896545	6.22404747
780	11.0914364	6.22481313
781	11.0932182	6.22557879
782	11.095	6.22634444
783	11.0967818	6.2271101
784	11.0985636	6.22787576
785	11.1003455	6.22864141
786	11.1021273	6.22940707
787	11.1039091	6.23017273
788	11.1056909	6.23093838
789	11.1074727	6.23170404
790	11.1092545	6.2324697
791	11.1110364	6.23323535
792	11.1128182	6.23400101
793	11.1146	6.23476667
794	11.1163818	6.23553232
795	11.1181636	6.23629798
796	11.1199455	6.23706364
797	11.1217273	6.23782929
798	11.1235091	6.23859495
799	11.1252909	6.23936061
800	11.1270727	6.24012626
801	11.1288545	6.24089192
802	11.1306364	6.24165758
803	11.1324182	6.24242323
804	11.1342	6.24318889
805	11.1359818	6.24395455
806	11.1377636	6.2447202
807	11.1395455	6.24548586
808	11.1413273	6.24625152
809	11.1431091	6.24701717
810	11.1448687	6.24777071
811	11.1466061	6.24851212
812	11.1483434	6.24925354
813	11.1500808	6.24999495
814	11.1518182	6.25073636
815	11.1535556	6.25147778
816	11.1552929	6.25221919
817	11.1570303	6.25296061
818	11.1587677	6.25370202
819	11.1605051	6.25444343
820	11.1622424	6.25518485
821	11.1639798	6.25592626
822	11.1657172	6.25666768
823	11.1674545	6.25740909
824	11.1691919	6.25815051
825	11.1709293	6.25889192
826	11.1726667	6.25963333
827	11.174404	6.26037475
828	11.1761414	6.26111616
829	11.1778788	6.26185758
830	11.1796162	6.26259899
831	11.1813535	6.2633404
832	11.1830909	6.26408182
833	11.1848283	6.26482323
834	11.1865657	6.26556465
835	11.188303	6.26630606
836	11.1900404	6.26704747
837	11.1917778	6.26778889
838	11.1935152	6.2685303
839	11.1952525	6.26927172
840	11.1969899	6.27001313
841	11.1987273	6.27075455
842	11.2004646	6.27149596
843	11.202202	6.27223737
844	11.2039394	6.27297879
845	11.2056768	6.2737202
846	11.2074141	6.27446162
847	11.2091515	6.27520303
848	11.2108889	6.27594444
849	11.2126263	6.27668586
850	11.2143636	6.27742727
851	11.216101	6.27816869
852	11.2178384	6.2789101
853	11.2195758	6.27965152
854	11.2213131	6.28039293
855	11.2230505	6.28113434
856	11.2247879	6.28187576
857	11.2265253	6.28261717
858	11.2282626	6.28335859
859	11.23	6.2841
860	11.231697	6.28482323
861	11.2333939	6.28554646
862	11.2350909	6.2862697
863	11.2367879	6.28699293
864	11.2384848	6.28771616
865	11.2401818	6.28843939
866	11.2418788	6.28916263
867	11.2435758	6.28988586
868	11.2452727	6.29060909
869	11.2469697	6.29133232
870	11.2486667	6.29205556
871	11.2503636	6.29277879
872	11.2520606	6.29350202
873	11.2537576	6.29422525
874	11.2554545	6.29494848
875	11.2571515	6.29567172
876	11.2588485	6.29639495
877	11.2605455	6.29711818
878	11.2622424	6.29784141
879	11.2639394	6.29856465
880	11.2656364	6.29928788
881	11.2673333	6.30001111
882	11.2690303	6.30073434
883	11.2707273	6.30145758
884	11.2724242	6.30218081
885	11.2741212	6.30290404
886	11.2758182	6.30362727
887	11.2775152	6.30435051
888	11.2792121	6.30507374
889	11.2809091	6.30579697
890	11.2826061	6.3065202
891	11.284303	6.30724343
892	11.286	6.30796667
893	11.287697	6.3086899
894	11.2893939	6.30941313
895	11.2910909	6.31013636
896	11.2927879	6.3108596
897	11.2944848	6.31158283
898	11.2961818	6.31230606
899	11.2978788	6.31302929
900	11.2995758	6.31375253
901	11.3012727	6.31447576
902	11.3029697	6.31519899
903	11.3046667	6.31592222
904	11.3063636	6.31664545
905	11.3080606	6.31736869
906	11.3097576	6.31809192
907	11.3114545	6.31881515
908	11.3131515	6.31953838
909	11.3148283	6.32025051
910	11.3164848	6.32095152
911	11.3181414	6.32165253
912	11.319798	6.32235354
913	11.3214545	6.32305455
914	11.3231111	6.32375556
915	11.3247677	6.32445657
916	11.3264242	6.32515758
917	11.3280808	6.32585859
918	11.3297374	6.3265596
919	11.3313939	6.32726061
920	11.3330505	6.32796162
921	11.3347071	6.32866263
922	11.3363636	6.32936364
923	11.3380202	6.33006465
924	11.3396768	6.33076566
925	11.3413333	6.33146667
926	11.3429899	6.33216768
927	11.3446465	6.33286869
928	11.346303	6.3335697
929	11.3479596	6.33427071
930	11.3496162	6.33497172
931	11.3512727	6.33567273
932	11.3529293	6.33637374
933	11.3545859	6.33707475
934	11.3562424	6.33777576
935	11.357899	6.33847677
936	11.3595556	6.33917778
937	11.3612121	6.33987879
938	11.3628687	6.3405798
939	11.3645253	6.34128081
940	11.3661818	6.34198182
941	11.3678384	6.34268283
942	11.3694949	6.34338384
943	11.3711515	6.34408485
944	11.3728081	6.34478586
945	11.3744646	6.34548687
946	11.3761212	6.34618788
947	11.3777778	6.34688889
948	11.3794343	6.3475899
949	11.3810909	6.34829091
950	11.3827475	6.34899192
951	11.384404	6.34969293
952	11.3860606	6.35039394
953	11.3877172	6.35109495
954	11.3893737	6.35179596
955	11.3910303	6.35249697
956	11.3926869	6.35319798
957	11.3943434	6.35389899
958	11.396	6.3546
959	11.3976182	6.35528081
960	11.3992364	6.35596162
961	11.4008545	6.35664242
962	11.4024727	6.35732323
963	11.4040909	6.35800404
964	11.4057091	6.35868485
965	11.4073273	6.35936566
966	11.4089455	6.36004646
967	11.4105636	6.36072727
968	11.4121818	6.36140808
969	11.4138	6.36208889
970	11.4154182	6.3627697
971	11.4170364	6.36345051
972	11.4186545	6.36413131
973	11.4202727	6.36481212
974	11.4218909	6.36549293
975	11.4235091	6.36617374
976	11.4251273	6.36685455
977	11.4267455	6.36753535
978	11.4283636	6.36821616
979	11.4299818	6.36889697
980	11.4316	6.36957778
981	11.4332182	6.37025859
982	11.4348364	6.37093939
983	11.4364545	6.3716202
984	11.4380727	6.37230101
985	11.4396909	6.37298182
986	11.4413091	6.37366263
987	11.4429273	6.37434343
988	11.4445455	6.37502424
989	11.4461636	6.37570505
990	11.4477818	6.37638586
991	11.4494	6.37706667
992	11.4510182	6.37774747
993	11.4526364	6.37842828
994	11.4542545	6.37910909
995	11.4558727	6.3797899
996	11.4574909	6.38047071
997	11.4591091	6.38115152
998	11.4607273	6.38183232
999	11.4623455	6.38251313
1000	11.4639636	6.38319394
1001	11.4655818	6.38387475
1002	11.4672	6.38455556
1003	11.4688182	6.38523636
1004	11.4704364	6.38591717
1005	11.4720545	6.38659798
1006	11.4736727	6.38727879
1007	11.4752909	6.3879596
1008	11.4768899	6.38863131
1009	11.4784697	6.38929394
1010	11.4800495	6.38995657
1011	11.4816293	6.39061919
1012	11.4832091	6.39128182
1013	11.4847889	6.39194444
1014	11.4863687	6.39260707
1015	11.4879485	6.3932697
1016	11.4895283	6.39393232
1017	11.4911081	6.39459495
1018	11.4926879	6.39525758
1019	11.4942677	6.3959202
1020	11.4958475	6.39658283
1021	11.4974273	6.39724545
1022	11.4990071	6.39790808
1023	11.5005869	6.39857071
1024	11.5021667	6.39923333
1025	11.5037465	6.39989596
1026	11.5053263	6.40055859
1027	11.5069061	6.40122121
1028	11.5084859	6.40188384
1029	11.5100657	6.40254646
1030	11.5116455	6.40320909
1031	11.5132253	6.40387172
1032	11.5148051	6.40453434
1033	11.5163848	6.40519697
1034	11.5179646	6.4058596
1035	11.5195444	6.40652222
1036	11.5211242	6.40718485
1037	11.522704	6.40784747
1038	11.5242838	6.4085101
1039	11.5258636	6.40917273
1040	11.5274434	6.40983535
1041	11.5290232	6.41049798
1042	11.530603	6.41116061
1043	11.5321828	6.41182323
1044	11.5337626	6.41248586
1045	11.5353424	6.41314848
1046	11.5369222	6.41381111
1047	11.538502	6.41447374
1048	11.5400818	6.41513636
1049	11.5416616	6.41579899
1050	11.5432414	6.41646162
1051	11.5448212	6.41712424
1052	11.546401	6.41778687
1053	11.5479808	6.41844949
1054	11.5495606	6.41911212
1055	11.5511404	6.41977475
1056	11.5527202	6.42043737
1057	11.5543	6.4211
1058	11.5558455	6.42174444
1059	11.5573909	6.42238889
1060	11.5589364	6.42303333
1061	11.5604818	6.42367778
1062	11.5620273	6.42432222
1063	11.5635727	6.42496667
1064	11.5651182	6.42561111
1065	11.5666636	6.42625556
1066	11.5682091	6.4269
1067	11.5697545	6.42754444
1068	11.5713	6.42818889
1069	11.5728455	6.42883333
1070	11.5743909	6.42947778
1071	11.5759364	6.43012222
1072	11.5774818	6.43076667
1073	11.5790273	6.43141111
1074	11.5805727	6.43205556
1075	11.5821182	6.4327
1076	11.5836636	6.43334444
